Registrace,Věk,Id,Evidenční číslo,Jednotka,Typ jednotky,Typ členství,Rok vstupu
2020,13,9B891EC32BD4B68C788C81A9261EDA88,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2020,69,59C38B899AC6FE969CFBDD8FA91A8A2E,724.06,6. středisko Zlín,Středisko,Řádné,1968
2020,41,7B13BF8CBEA555CAB28CF413694F5368,724.06,6. středisko Zlín,Středisko,Řádné,-6
2020,13,E97A70839B311D11EABA16396B7A2295,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2020,6,8B70F262B8B1E8424458BA2B491DB7EC,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2019
2020,7,CEE26BC873D706DFA554342C905209D4,724.06.052-1,Světlušky,Oddíl,Řádné,2019
2020,14,2FE9FBBD759869BE157E500039CBB8D2,724.06.051-6,Albion,Oddíl,Řádné,2016
2020,8,6D20DC0DEEEBE8D5A6D8BDB685960C3F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2020,15,5589A2377A81B8F83041A8F8EC23DE63,724.06.052-7,Antares,Oddíl,Řádné,2013
2020,6,0D9D2A5B748EC6F64A8870AB0E0E986A,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2017
2020,30,1B77FAB890A89E315837F35602F6B20F,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2000
2020,45,A78FE89D308E2B9B9D7C5017385FEA7D,724.06,6. středisko Zlín,Středisko,Řádné,0
2020,6,04713394A64E6B91FBF38CAAADDB90E8,724.06.052-1,Světlušky,Oddíl,Řádné,0
2020,9,8D85AA606FAF67626672158CF487D18D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2016
2020,12,25337F7A4C19B6F4B271B135E8EB75D3,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2020,16,9D1F5B19E2F8AA1D1E35CA89CE4A7E49,724.06.051-4,Ontario,Oddíl,Řádné,2008
2020,19,9A380207DA6BE8FD5BEF03BFFC16926B,724.06.051-4,Ontario,Oddíl,Řádné,2008
2020,13,C9E5766726A9745880C4644E0A9D930A,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2020,12,F6041F62D89A010E120BD38D5342326B,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2020,7,A40AAB516C54E19B58EF2D8E5A0F3194,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2020,5,4A0A273E1E43E2D23CBCA30FDC51E565,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2020,7,8AE27C6F1904C3E4FCA1B449E0E61CC6,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2020,38,9697D9F28707D2278A543F130C582392,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2020,24,A94DE03F0FFB00CE23DB5793D369DAED,724.06.052-7,Antares,Oddíl,Řádné,2000
2020,7,B1E01BFE7A89BEA3B1F3E2330988A071,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2020,6,4F2BE03536B7AA42F3886760BCCA0DC0,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2019
2020,14,2A86811267ACED3BA304531522800EF3,724.06.052-7,Antares,Oddíl,Řádné,2012
2020,24,DFA39DCE288F4DEAF0C582E57B7186F7,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2004
2020,24,EAA89BF5BBAEB0BA4731A92798929179,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2004
2020,19,EA1526CEA879F2D6E27018F3AE558FD3,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2020,7,B64981986311BA837079E32AC7CA64AA,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2020,12,C27713982E7A57A83ACC9089D617A097,724.06.052-5,Medvědice,Oddíl,Řádné,2015
2020,14,5904BAE3C0B3CEBB9B89E84CFF6ACCA1,724.06.051-6,Albion,Oddíl,Řádné,2011
2020,14,7F0061D034616B3BF6ACBC094829A4C7,724.06.051-6,Albion,Oddíl,Řádné,2011
2020,17,F74C49863CF4456A215054924CF23ED1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2020,16,13E9F1A1E8056AE54ECEB627DD00D47C,724.06.052-7,Antares,Oddíl,Řádné,2008
2020,5,0E452B4F1D36B4D94A49BC4E3B29FC97,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2019
2020,8,3D518F4DA3136B0116DA57F0499DF5C4,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2020,11,E8CFED56F308FD034A13F2657DDE58DC,724.06.052-5,Medvědice,Oddíl,Řádné,2012
2020,19,F93FAAA1951379345D1679B2AB59F89A,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2020,5,462B51A13608305C055E7CC7341E52F2,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2019
2020,9,976F6F01C2B99F73BBB5DD17B126C702,724.06.052-1,Světlušky,Oddíl,Řádné,2019
2020,7,04956BCB77BA516ACFE90E15A48E0FE6,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2020,14,1BE494FC1119FF7502E3885548655A19,724.06.051-6,Albion,Oddíl,Řádné,2012
2020,16,8383F5145D7D8DDC2716FC03F67A08FF,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2020,9,9DF64591E3FAA523B3FB60960C1F2682,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2017
2020,11,0B49ACECB97A680FCA01390FC5B8D38B,724.06.051-4,Ontario,Oddíl,Řádné,2014
2020,13,243B7585A0B38A46DB033883AFE734A6,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2020,12,082CC41FA4E0CFCB58C6AD7F3C170113,724.06.052-7,Antares,Oddíl,Řádné,2014
2020,10,A98518A07C3EC72CB8FBB53717104BA3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2020,13,A8AB0B86418A4988245A91A5152CD872,724.06.052-7,Antares,Oddíl,Řádné,2011
2020,7,5862DE38D71318358B8E6768A9DC79E2,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2018
2020,15,906B66B984F2FA57646154F365DDF9DD,724.06.051-6,Albion,Oddíl,Řádné,2012
2020,11,1D331CE54D381B62098E0654798224A0,724.06.052-7,Antares,Oddíl,Řádné,2014
2020,20,D6396B071F22442E26DD9AAD35FD993B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2020,8,08674794D498B10E01B46413001CEF66,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2020,6,C89D66AE0BA4D4B017BB4BC564CBF810,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2020,8,3BD288D310FB4EEF8E5340331943988D,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2020,17,B2F4A6EECBBE13EB76E06956EE973CA2,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2020,16,660237711F4F0478D3A98D3D5315FE39,724.06.051-6,Albion,Oddíl,Řádné,2016
2020,13,5521506D2427018E129B65F77A3D37BD,724.06.052-5,Medvědice,Oddíl,Řádné,2017
2020,6,8A2FA20F20EBD11BE9E08F90C8DB3170,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2019
2020,6,6023842D24480F5829A8E8141A390CF4,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2019
2020,10,6ACED8E5F98B34F1B47976F6773A1F87,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2020,25,564407A9D2D4CDEEC8834BF20F28CC80,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2000
2020,21,822C26AC48B36CD9E8A236FC9EA7E85A,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2020,12,BE542DD0E00E0D51E29630625601CF72,724.06.052-5,Medvědice,Oddíl,Řádné,2018
2019,15,2ADD97F0A8E21F792C3DD9751584B0B1,724.06.051-6,Albion,Oddíl,Řádné,2012
2019,17,7093CDD06A9C8C819002A0C83F931DAA,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2019,8,73AF3D0EA85E8C4BA21194ADF0CEB4AD,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,6,82F1F55408EDA261DA7E6ED5408814BD,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2016
2019,13,E4BC7591C0A2597852E189F8D9014E45,724.06.052-5,Medvědice,Oddíl,Řádné,2012
2019,16,54570A2CBCB7FE9D689D8B2C08B8FC63,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2019,33,9A9BC5814CEBD26F61035A7E0A3B4A54,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2018
2019,6,935A313E8F77BD7230CDE6333E5DEB9D,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2018
2019,9,AA2F4E7FBE183144F1C71C3FDA00B316,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2019,11,26E911628F6C0352B8D8565C25FD83C0,724.06.051-4,Ontario,Oddíl,Řádné,2015
2019,16,BB5004E2916583550889A7CD77D8A034,724.06.051-4,Ontario,Oddíl,Řádné,2008
2019,13,9B9D81AE78D8D2BB50D8F6AE1C637607,724.06.052-5,Medvědice,Oddíl,Řádné,2012
2019,5,FCF208AEEF71BCA1A76EE8B6BC3081F2,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2018
2019,5,B7334A8C5955041C08B2DA2BD677A2B0,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2019
2019,9,369D481CBF2C2A9CE840C854B482CDAB,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,8,D89CB3CA370337F5F9D4864D3C7ABF84,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,14,727F25A737C1F19D2A08748E523E9BA4,724.06.052-7,Antares,Oddíl,Řádné,2012
2019,16,70FB7215D977CFDAD0A89D39A6351485,724.06.051-6,Albion,Oddíl,Řádné,2009
2019,7,3DCE64FD88B9E35E931C187FB930AB48,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2019,15,835BEA7AE990537235E14607DE371345,724.06.051-6,Albion,Oddíl,Řádné,2014
2019,13,77F17DBE73A685FD25BCC1777E4A842E,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2019,10,1A097AC2379A5DAC9DBC107D1D5AED7F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2018
2019,9,20BE086CE60ACC74BF5D0AFC4C8789BE,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2019,6,E6802ACC312F55E073210341A7C41892,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2019,13,C814C74E649E2B1E0AD817496D3F562A,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2019,8,2B1D9267297330ABF7FBAFC9132BBD97,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2019,11,D2401F9F5FC0207C46FD67574E72E11B,724.06.051-4,Ontario,Oddíl,Řádné,2014
2019,15,438EC826D0FB8BF3D5CBA8A3D021F31A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2019,9,9B2A31AD880AB2D457C0A141A82F65AD,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,9,1AFC932AFE1E3059F0142168A16A9BF1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,22,B587BB7C393406E3E32355D7ACBCE466,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2019,24,38A5DE702346C34A0BEED524679C85D9,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,2000
2019,12,E4B3BC24EE9BA6FD4A0B97CB40637731,724.06.052-5,Medvědice,Oddíl,Řádné,2018
2019,5,1FF4716C4DBFC2B8DE50EE95F54C09A5,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2017
2019,37,B3D820CEE4E9FF914C85FCF66BBE4BEE,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2019,4,B4E6A58D6CAA6721AD93A2F1C187A1F7,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2017
2019,9,BDA90AA65CDDB31735C08C4D4232B912,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2019,39,6D354B0029F6DBD61A78BA5BAB16B2F7,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2019,6,E4FE5CBDBD0F9242F3B396CB7295351B,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2019,10,D4D2074659AC7FFE7D24BBA6374C3031,724.06.052-1,Světlušky,Oddíl,Řádné,2018
2019,10,A7BFA17BA13EFB4DCF6ECE11A014D7E0,724.06.051-4,Ontario,Oddíl,Řádné,2015
2019,12,B4F489DD489F485D05B1A4A76B5FF0BF,724.06.052-7,Antares,Oddíl,Řádné,2018
2019,6,8F5600B5D2CB5EC762B0A43BF9CAD79E,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,10,30D1E2E23483A4B6B56122280A068A1A,724.06.051-4,Ontario,Oddíl,Řádné,2013
2019,9,8E5A5E1F0A3353799CC30AC1DF948B43,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,18,7936BF7E2509ECB068EA9F91F27A9A15,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2019,17,09499EFB1F7C52F0A674ABDF82F7F71A,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2019,6,E071F9E6C620505C085F5A27870DDEB3,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2019,5,88BCE2021FEA50113061AF96FEEEDB18,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,8,8E9E150CD79663A9B228F1296D4B26A1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2016
2019,33,E6F1BBA3B60C8C754750CAC23743066D,724.06.051-2,Slůňata,Oddíl,Řádné,2000
2019,5,BB2E7CF3F965D36119E01A6E0628ADFB,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2017
2019,13,C85BC2134634FC0DF1AEAE4799EAC579,724.06.051-4,Ontario,Oddíl,Řádné,2013
2019,21,B2EEC20C8634698C146740C706DD2B08,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2019,27,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2019,16,E1DB50FA8131583EF4A127195CB87669,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2019,17,0C293C32E86C81AF49AD85729DD7636E,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2019,17,B4F94F714F9CF79E083506590C3FC8F9,724.06.051-6,Albion,Oddíl,Řádné,2014
2019,15,5B5C25D7E3414C8573C2C3A12BA0D1FC,724.06.051-6,Albion,Oddíl,Řádné,2009
2019,11,810434B9CAD8F283BBEAEFF345849B1B,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2019,6,24F23259421472F910473F2452D1734F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2017
2019,9,E91547293E29ABFDC07AC41F1E823010,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2019,6,6D640ECA6762C9475D74CCD5A3BE9B4C,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2019
2019,18,3E462EA9F419A51F1CC7D98AED5500DA,724.06.051-4,Ontario,Oddíl,Řádné,2009
2019,14,FE3F01B2DD90CAB26DE3E46EC3E6C84A,724.06.051-6,Albion,Oddíl,Řádné,2010
2019,6,1EC94D496C2E4AC9D218DC9B8E379D06,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2017
2019,51,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2019,17,6F32CA1DE06D03C6B70CCFEC24EA3CCA,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2019,8,0571EE0C54D71ED6E168FA454AC7F29D,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,21,BC87ABE5F9F8441761A262A95FE2E767,724.06.052-7,Antares,Oddíl,Řádné,2004
2019,8,5C6E08158725393C3E310AEC2AC4979D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,7,0D19DB924B1ACEF67240C7A2924A850F,724.06.052-1,Světlušky,Oddíl,Řádné,2015
2019,12,4EF6515410D8F1F856E65BA68D5270AB,724.06.052-7,Antares,Oddíl,Řádné,2014
2019,17,3F0C40E107C2BF2E0CF3BFCFE4F4AC40,724.06.051-6,Albion,Oddíl,Řádné,2007
2019,15,D6FF010C8155DC58B953A6029E556BA3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2019,12,89A3A66A033CAEF293A6C3DFC985CBC3,724.06.052-7,Antares,Oddíl,Řádné,2010
2019,7,CF94375CFFD117B65E8ABBDB598532EA,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2019,10,D43049C0F3A19C1DB8AF5BD86B67908B,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,15,B31CD40CAF5B86CD54F23B1F6CE5A74C,724.06.051-6,Albion,Oddíl,Řádné,2009
2019,44,DCC9052A69AD24DF969AF2705589AC0C,724.06,6. středisko Zlín,Středisko,Řádné,1990
2019,9,9F7FC76FD3CA79F79BD008EA5F433ECF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2019,18,DC0F23D50E5DEA83D79CAF4F1929FD19,724.06.052-7,Antares,Oddíl,Řádné,2007
2019,36,8BBD46B0116788716DAA406F0AEBBF08,724.06,6. středisko Zlín,Středisko,Řádné,1992
2019,24,1970AB8BEF68AE8F2EB4585690043453,724.06.051-6,Albion,Oddíl,Řádné,2002
2019,6,D613A0AB543AEA7949D1B18B1E743C4B,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,10,8A5C5184CFB4D068DD88F4E47E9BB3EC,724.06.052-7,Antares,Oddíl,Řádné,2015
2019,10,C426B5263513AC85EDB5CB54E3586175,724.06.052-7,Antares,Oddíl,Řádné,2012
2019,14,9F40D14B114479D5A323BC4FFB12E5E6,724.06.052-7,Antares,Oddíl,Řádné,2009
2019,19,DF504414A3BF411D2E0ADDA3A3B8A110,724.06.051-6,Albion,Oddíl,Řádné,2011
2019,11,3FAA43F3BAC68119F25DCB7AB8F5F5F4,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2019,47,F2EFEF25F30945E5DDAB6069AC9866D8,724.06,6. středisko Zlín,Středisko,Řádné,2014
2019,15,D496BA13D2F249DB7C6F48A03C6CFEFB,724.06.051-6,Albion,Oddíl,Řádné,2010
2019,17,F0CD17C536B35D32219430496DD88F06,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2019,15,B0AE41CBAB9F79BBA717BB389FE7D589,724.06.052-7,Antares,Oddíl,Řádné,2008
2019,12,7CDEA276DCD31A237B4B84E3B8E6FC7F,724.06.052-5,Medvědice,Oddíl,Řádné,2017
2019,17,AC9ADD9A04E28BE9CD5F593867D23379,724.06.052-7,Antares,Oddíl,Řádné,2008
2019,15,C86D74F304D2820AEB089B99F9CF5767,724.06.051-6,Albion,Oddíl,Řádné,2008
2019,15,973912251167FAAE941767B03FF413AC,724.06.051-6,Albion,Oddíl,Řádné,2008
2019,18,A5F4822BC647B71C79F1DB9C26297512,724.06.052-1,Světlušky,Oddíl,Řádné,2007
2019,5,948B7E8AF03B495B8A4E191CD20EE29D,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2018
2019,20,0D962609FAD70C49D5CC868B2AC53A5C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2019,8,1E9170C00560D6804A303E193372DEE5,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2018
2019,12,C3B5B9028C4178A76A61746D596AE654,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2019,10,7A704A06A1C3F4064F0E0EDA53656FB3,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,13,2F3A2A6AA59D0BD56A330E5CA6EA88E2,724.06.051-6,Albion,Oddíl,Řádné,2015
2019,20,D8079AD25FF7805DC87E295CCBEFE0BC,724.06.051-6,Albion,Oddíl,Řádné,2007
2019,13,2845B5162BF299476600DBA8BE6A95DD,724.06.052-7,Antares,Oddíl,Řádné,2010
2019,12,266AC8246C1DFED89AFC96B476AC9876,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2019,17,18F8BE240F5C490CBD4506AE0B8022BD,724.06.051-6,Albion,Oddíl,Řádné,2008
2019,18,D0D6EFF837690A1E607868059A8B81AD,724.06.051-6,Albion,Oddíl,Řádné,2015
2019,12,9E8C25EB662ED1BCB50746386D705BA5,724.06.052-5,Medvědice,Oddíl,Řádné,2015
2019,6,9AA6B909F7B9F292C4E63C2654995728,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2016
2019,35,C9CA1545FBA1918CC36009B28EFB9D3B,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2019,8,D28093A2AD241277ABC58FFB560AA937,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,18,BDD60B2613CA40A9C0F956CB8CE17187,724.06.051-6,Albion,Oddíl,Řádné,2009
2019,5,63ED33A6C58058201564C3009141C23D,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2017
2019,16,B6CB478977A4FEDF45CA95C032EB79C9,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2019,34,C0289D2B2B0D4CC655F75BA9B7AAB681,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2019,13,0C38EA675090E969B991DF11A9159057,724.06.051-4,Ontario,Oddíl,Řádné,2011
2019,11,DE4097A719AAB1BE062C20A1DABB6BF2,724.06.051-4,Ontario,Oddíl,Řádné,2011
2019,14,7771191D6A9FF5719EABC65A0A436B97,724.06.051-6,Albion,Oddíl,Řádné,2017
2019,8,AF7F786428DEC65C3DBD3812B0356A03,724.06.052-1,Světlušky,Oddíl,Řádné,2019
2019,13,F4767E2B7D7552F8D8CB539EA437E1C8,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2019,19,5F5860AF014CF1A1A863B3100770FD81,724.06.052-7,Antares,Oddíl,Řádné,2014
2019,15,7C3A7E18B3D01DB9D2BD39D2327D68B3,724.06.051-6,Albion,Oddíl,Řádné,2011
2019,9,3309EC8BDE37DF6324BF1FD77A2A2DD1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2016
2019,20,74DDAAD55C6F71CB4D235F9F59555FA9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,13,BCA9F3CCDD74DA1D2780958B9A68F44D,724.06.051-4,Ontario,Oddíl,Řádné,2013
2019,5,6D2FA021A12C642737F85ABCCDE5BF4C,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2018
2019,6,E31728CC57F21DDC837E1BD8468EC37A,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2019,34,B06F6064C1933D332B1E0EC0AA98A3E8,724.06.051-2,Slůňata,Oddíl,Řádné,2003
2019,16,07F6D33DCA1CF6065F438ACBD8A70406,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2019,5,CDDFAEE3E5123100047504360114DDF2,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2018
2019,47,9AC8D4A8857714B5DABC02855E1EC538,724.06,6. středisko Zlín,Středisko,Řádné,2000
2019,11,A3730BA5A93E05C22BA606FEED18202B,724.06.051-4,Ontario,Oddíl,Řádné,2012
2019,15,ADDCDBD14E419533E4B262167F8EDE66,724.06.052-7,Antares,Oddíl,Řádné,2008
2019,6,A7AC03D8DC951102C05F44E5620BE9EA,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,13,D3D7BB724E6EB1B8328103FA16EC96C9,724.06.052-7,Antares,Oddíl,Řádné,2009
2019,15,25A0C61623773383E75A58E5709CD02F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,0
2019,25,35DBCE4DBB0661190F689D10BAB541C5,724.06.051-4,Ontario,Oddíl,Řádné,2004
2019,15,A6B5017ADA005FDA256C34DEFB1AC207,724.06.051-6,Albion,Oddíl,Řádné,2008
2019,13,46CCE657C60707ACFEDEA09497B1CC16,724.06.051-4,Ontario,Oddíl,Řádné,2015
2019,16,C7EA59025D5E64E69C63C320F2E06540,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2019,10,BD2FC553CE19D75699CFF8A4C6E425F7,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2019,6,144CB11F5CFDFA7B1256AEDBF28E2A58,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,8,88E58A00A7E36A1AB337E11B4FE93DE9,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2019,6,1CF07E1AD3E3F7510B6727E53FC2BC2C,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,4,42F87FB1B1B55C8424DBD766CA611B6F,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2018
2019,35,E28E702F8E10060FA92E40BB69177072,724.06.051-2,Slůňata,Oddíl,Řádné,2018
2019,5,CEFDE21EA1562E78E364E25E9112B5D1,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2018
2019,7,6FDDF7F0A0C87580762401ED215DDDA8,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2017
2019,8,E1D0E0E7A26875633F4AC0CA67B4D8E0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,6,4B54CB1F2AA845412AE921379BDA0E9E,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2017
2019,5,B4514C416C30BFA3EFD05F0BE8535576,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,6,702E5D4DDE13BDD4A1D037429B172F8B,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,34,81EF0BD99BAC492B3B887A2DDC68202C,724.06.051-2,Slůňata,Oddíl,Řádné,0
2019,16,04797B2BD241D72CF976C30C6DD77AEC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2019,36,BE2EEFCFCBB5395CB2E6529D68677567,724.06.052-8,60. Klub kmene dospělých skautů,Oddíl,Řádné,1995
2019,5,5C658219E31A3500E7BA9C20A1652625,724.06.051-2.3,Středa-Stonožky,Družina,Řádné,2017
2019,11,38241DFCB520A0C416E75A121EB4A5EF,724.06.052-7,Antares,Oddíl,Řádné,2014
2019,14,636EEB2CEF3963F2C00E3CF57442938F,724.06.051-6,Albion,Oddíl,Řádné,2011
2019,7,7F856CD34DC03289E7A762ADFD324F54,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2019,11,02E8DC510FCB126B2E7987BB7C4871E5,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2019,5,443958D0511EB48BF069EFC5C4ECFA01,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2018
2019,13,DDEEB432A7ABC5F5B704E7642CDD3D4F,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2019,18,EBB445CF030D66FFD7066F0DCEE48F3D,724.06.051-6,Albion,Oddíl,Řádné,2009
2019,17,A85318F45B4D984D38FAA11DE09E5852,724.06.051-4,Ontario,Oddíl,Řádné,2007
2019,15,2EFD6A7F8E947C225E021B9525050677,724.06.051-6,Albion,Oddíl,Řádné,2008
2019,12,9F9AD78576E6DBB4894DB09588C669C5,724.06.051-4,Ontario,Oddíl,Řádné,2010
2019,9,F5B0C86C4D3035C5700EB830AADB053C,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2019,45,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2019,9,FE33B590525396C10523734780EA3631,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2019,6,A5AC2CD1790CB134EE6E4857561A5FD3,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2016
